"filename", "language", "XML", "C#", "Markdown", "Log", "JSON", "Python", "ShaderLab", "HLSL", "HTML", "comment", "blank", "total"
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\DialogueSystemEvents.cs", "C#", 0, 188, 0, 0, 0, 0, 0, 0, 0, 4, 68, 260
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\DialogueSystemMessages.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 10, 47
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\ExtraDatabases.cs", "C#", 0, 219, 0, 0, 0, 0, 0, 0, 0, 32, 39, 290
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\Localization.cs", "C#", 0, 108, 0, 0, 0, 0, 0, 0, 0, 34, 14, 156
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\LuaWatchers.cs", "C#", 0, 94, 0, 0, 0, 0, 0, 0, 0, 55, 15, 164
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Manager\PersistentDataSettings.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 15, 49
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Cinemachine\Sequencer Commands\SequencerCommandCinemachinePriority.cs", "C#", 0, 93, 0, 0, 0, 0, 0, 0, 0, 12, 10, 115
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Cinemachine\Sequencer Commands\SequencerCommandCinemachineTarget.cs", "C#", 0, 40, 0, 0, 0, 0, 0, 0, 0, 9, 6, 55
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Cinemachine\Triggers\CinemachineCameraPriorityOnDialogueEvent.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Bark\BarkBehaviour.cs", "C#", 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 12, 46
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Bark\BarkClip.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 6, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Bark\BarkMixerBehaviour.cs", "C#", 0, 82, 0, 0, 0, 0, 0, 0, 0, 2, 13, 97
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Bark\BarkTrack.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Continue\ContinueConversationBehaviour.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 7, 28
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Continue\ContinueConversationClip.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 7, 38
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Continue\ContinueConversationTrack.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Continue\ConversationContinueMixerBehaviour.cs", "C#", 0, 129, 0, 0, 0, 0, 0, 0, 0, 6, 14, 149
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Conversation\ConversationMixerBehaviour.cs", "C#", 0, 64, 0, 0, 0, 0, 0, 0, 0, 2, 12, 78
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Conversation\ConversationTrack.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Conversation\StartConversationBehaviour.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 11, 42
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Conversation\StartConversationClip.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 8, 43
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\PlaySequence\PlaySequenceBehaviour.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 7, 27
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\PlaySequence\PlaySequenceClip.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 1, 5, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\PlaySequence\PlaySequenceMixerBehaviour.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 0, 0, 2, 12, 67
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\PlaySequence\PlaySequenceTrack.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\QuestState\QuestStateMixerBehaviour.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 0, 0, 2, 10, 82
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\QuestState\QuestStateTrack.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\QuestState\SetQuestStateBehaviour.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 11, 37
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\QuestState\SetQuestStateClip.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 6, 33
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\ShowAlert\AlertMixerBehaviour.cs", "C#", 0, 52, 0, 0, 0, 0, 0, 0, 0, 2, 10, 64
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\ShowAlert\AlertTrack.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 4, 24
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\ShowAlert\ShowAlertBehaviour.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 7, 26
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\ShowAlert\ShowAlertClip.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Playables\Utility\PreviewUI.cs", "C#", 0, 245, 0, 0, 0, 0, 0, 0, 0, 56, 27, 328
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Sequencer\SequencerCommandTimeline.cs", "C#", 0, 153, 0, 0, 0, 0, 0, 0, 0, 15, 13, 181
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Options\Timeline\Triggers\TimelineTrigger.cs", "C#", 0, 157, 0, 0, 0, 0, 0, 0, 0, 6, 38, 201
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\IncrementOnDestroy.cs", "C#", 0, 115, 0, 0, 0, 0, 0, 0, 0, 48, 26, 189
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestGroupRecord.cs", "C#", 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 10, 42
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestLog.cs", "C#", 0, 653, 0, 0, 0, 0, 0, 0, 0, 595, 100, 1348
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestLogWindow.cs", "C#", 0, 323, 0, 0, 0, 0, 0, 0, 0, 153, 70, 546
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestLogWindowHotkey.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 4, 12, 51
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestState.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 28, 11, 53
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestStateDispatcher.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 8, 44
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestStateIndicator.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 11, 10, 88
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Quests\QuestStateListener.cs", "C#", 0, 157, 0, 0, 0, 0, 0, 0, 0, 12, 26, 195
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\ConversationStateSaver.cs", "C#", 0, 97, 0, 0, 0, 0, 0, 0, 0, 9, 8, 114
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\DialogueSystemSaver.cs", "C#", 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 16, 104
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\GameSaver.cs", "C#", 0, 156, 0, 0, 0, 0, 0, 0, 0, 101, 29, 286
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\LevelManager.cs", "C#", 0, 135, 0, 0, 0, 0, 0, 0, 0, 51, 30, 216
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\PersistentActiveData.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 24, 14, 82
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\PersistentDataManager.cs", "C#", 0, 1667, 0, 0, 0, 0, 0, 0, 0, 275, 170, 2112
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\PersistentDestructible.cs", "C#", 0, 74, 0, 0, 0, 0, 0, 0, 0, 35, 19, 128
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Save System\PersistentPositionData.cs", "C#", 0, 104, 0, 0, 0, 0, 0, 0, 0, 23, 18, 145
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Interaction\ProximitySelector.cs", "C#", 0, 280, 0, 0, 0, 0, 0, 0, 0, 138, 61, 479
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Interaction\SelectionDelegates.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 12, 7, 28
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Interaction\Selector.cs", "C#", 0, 457, 0, 0, 0, 0, 0, 0, 0, 163, 78, 698
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Interaction\SelectorFollowTarget.cs", "C#", 0, 125, 0, 0, 0, 0, 0, 0, 0, 21, 23, 169
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Interaction\Usable.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 30, 21, 108
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\RangeTrigger.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 47, 18, 119
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\BarkOnIdle.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 18, 15, 78
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Condition.cs", "C#", 0, 75, 0, 0, 0, 0, 0, 0, 0, 40, 23, 138
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\ConditionObserver.cs", "C#", 0, 134, 0, 0, 0, 0, 0, 0, 0, 57, 35, 226
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\DialogueSystemTrigger.cs", "C#", 0, 743, 0, 0, 0, 0, 0, 0, 0, 166, 166, 1075
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\DialogueSystemTriggerEvent.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 60, 22, 106
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\AlertTrigger.cs", "C#", 0, 140, 0, 0, 0, 0, 0, 0, 0, 27, 36, 203
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\BarkStarter.cs", "C#", 0, 154, 0, 0, 0, 0, 0, 0, 0, 47, 30, 231
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\BarkTrigger.cs", "C#", 0, 108, 0, 0, 0, 0, 0, 0, 0, 15, 31, 154
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\ConversationStarter.cs", "C#", 0, 70, 0, 0, 0, 0, 0, 0, 0, 34, 17, 121
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\ConversationTrigger.cs", "C#", 0, 134, 0, 0, 0, 0, 0, 0, 0, 18, 36, 188
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\DialogueEventStarter.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 7, 9, 31
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\DialogueTriggerEvent.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 50, 17, 87
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\LuaTrigger.cs", "C#", 0, 123, 0, 0, 0, 0, 0, 0, 0, 20, 34, 177
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\PauseGameOnConversation.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 7, 33
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\QuestTrigger.cs", "C#", 0, 179, 0, 0, 0, 0, 0, 0, 0, 53, 53, 285
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\SequenceStarter.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 29, 12, 80
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\Legacy\SequenceTrigger.cs", "C#", 0, 103, 0, 0, 0, 0, 0, 0, 0, 12, 31, 146
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\ActOnDialogueEvent.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 0, 0, 65, 19, 145
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\BarkOnDialogueEvent.cs", "C#", 0, 53, 0, 0, 0, 0, 0, 0, 0, 24, 20, 97
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\DialogueEvent.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 4, 18
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\LuaOnDialogueEvent.cs", "C#", 0, 39, 0, 0, 0, 0, 0, 0, 0, 17, 14, 70
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SendMessageOnDialogueEvent.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 21, 13, 80
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetActiveOnDialogueEvent.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 14, 13, 69
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetAnimationOnDialogueEvent.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 0, 0, 12, 13, 74
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetAnimatorStateOnDialogueEvent.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 12, 13, 75
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetComponentEnabledOnDialogueEvent.cs", "C#", 0, 61, 0, 0, 0, 0, 0, 0, 0, 14, 17, 92
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetEnabledOnDialogueEvent.cs", "C#", 0, 67, 0, 0, 0, 0, 0, 0, 0, 12, 17, 96
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\SetQuestStateOnDialogueEvent.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 11, 16, 71
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\ShowCursorOnConversation.cs", "C#", 0, 47, 0, 0, 0, 0, 0, 0, 0, 7, 17, 71
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\StartConversationOnDialogueEvent.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 14, 17, 76
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\StartSequenceOnDialogueEvent.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 23, 17, 83
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\Triggers\Triggers\OnEvent\StopConversationIfTooFar.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 11, 12, 64
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Bark\AbstractBarkUI.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 9, 23
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractDialogueUI.cs", "C#", 0, 218, 0, 0, 0, 0, 0, 0, 0, 177, 41, 436
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractDialogueUIControls.cs", "C#", 0, 18, 0, 0, 0, 0, 0, 0, 0, 33, 11, 62
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUIAlertControls.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 37, 12, 79
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUIControls.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 16, 9, 42
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUIQTEControls.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 23, 9, 43
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUIResponseMenuControls.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 60, 16, 118
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUIRoot.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 12, 8, 30
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\AbstractUISubtitleControls.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 39, 16, 92
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Dialogue\CanvasDialogueUI.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 3, 16
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Abstract\Selector\AbstractUsableUI.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 7, 21
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Bark\UnityBarkUI.cs", "C#", 0, 124, 0, 0, 0, 0, 0, 0, 0, 74, 33, 231
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Bark\UnityBarkUIOnGUI.cs", "C#", 0, 133, 0, 0, 0, 0, 0, 0, 0, 82, 19, 234
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityAlertControls.cs", "C#", 0, 49, 0, 0, 0, 0, 0, 0, 0, 19, 12, 80
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityDialogueControls.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 16, 14, 66
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityDialogueUIControls.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 12, 7, 56
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityQTEControls.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 30, 14, 98
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityResponseMenuControls.cs", "C#", 0, 166, 0, 0, 0, 0, 0, 0, 0, 68, 29, 263
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnitySubtitleControls.cs", "C#", 0, 62, 0, 0, 0, 0, 0, 0, 0, 48, 17, 127
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\Controls\UnityUIRoot.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 9, 9, 44
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\UnityDialogueUI.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 27, 19, 114
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\Dialogue\UnityTextFieldUI.cs", "C#", 0, 128, 0, 0, 0, 0, 0, 0, 0, 58, 26, 212
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\AudioEffect.cs", "C#", 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 8, 34
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\ContinueButtonFastForward.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 8, 35
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\FadeEffect.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 20, 15, 79
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\FlashEffect.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 8, 36
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\GUIEffect.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 10, 10, 45
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\GUIEffectTrigger.cs", "C#", 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 3, 14
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\SlideEffect.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 15, 10, 79
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\TimerEffect.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 14, 9, 50
"d:\3. SAP\Moonweaver\Assets\Plugins\Pixel Crushers\Dialogue System\Scripts\UI\Legacy\GUI Controls\Effects\TypewriterEffect.cs", "C#", 0, 89, 0, 0, 0, 0, 0, 0, 0, 27, 13, 129
